日期,中证800指数价格,中证800日收益率,中证800累计净值,中证800仓位,DR007仓位,DR007年化利率%,DR007日收益率,纯DR007累计净值,策略日收益率,策略累计净值,20日年化波动率,波动率25%分位,波动率75%分位,MA20,买入信号,卖出信号,策略回撤,中证800回撤
2007-11-06,5070.979,-0.005084664290710306,5.1539839108848104,0,1,3.0424,8.211396848833985e-05,1.0431155833302617,8.211396848833985e-05,2.051938248198433,0.3005064294982825,0.2795866404705492,0.33746821926030546,5334.5129,0,0,-0.039371913309948714,-0.09840542800939311
2007-11-07,5094.6,0.004658074900329989,5.177991553976808,0,1,3.0081,8.120176223602726e-05,1.0432002861538439,8.120176223602726e-05,2.0521048692001864,0.30178950418017425,0.2795866404705492,0.33676129148984946,5313.4149,0,0,-0.0392939086164561,-0.09420573296332979
2007-11-08,4856.548,-0.04672633769088852,4.936042972065119,0,1,2.6551,7.179611045793344e-05,1.0432751838768184,7.179611045793344e-05,2.052252202348047,0.3352910181204224,0.2795866404705492,0.33569669940750585,5278.772900000001,0,0,-0.039224933655801375,-0.13653018176335618
2007-11-09,4804.021,-0.010815706958934634,4.882656177742554,0,1,2.8027,7.573281629591477e-05,1.0433541940446651,7.573281629591477e-05,2.0524076251870804,0.33562098739184065,0.2795866404705492,0.33546322767777526,5243.69175,0,0,-0.039152171454200246,-0.1458692182852882
2007-11-12,4743.935,-0.01250743908071994,4.821586653047338,0,1,2.4014,6.501635566036335e-05,1.0434220291320249,6.501635566036335e-05,2.0525410652511997,0.3291169199097469,0.2795866404705492,0.3353209238669218,5202.4011,0,0,-0.03908970063004391,-0.15655220700455275
2007-11-13,4717.236,-0.005628028208649716,4.794450627353538,0,1,2.2729,6.157599090017563e-05,1.0434862788773958,6.157599090017563e-05,2.0526674525011557,0.3226602985507899,0.2795866404705492,0.3314087910192692,5157.0401,0,0,-0.03903053162619419,-0.16129915497605452
2007-11-14,4909.653,0.040790200023912426,4.990017227448061,0,1,2.1487,5.82466519190028e-05,1.0435470584594637,5.82466519190028e-05,2.052787013507767,0.36719675585125594,0.2795866404705492,0.3314087910192692,5123.498699999999,0,0,-0.03897455837206509,-0.12708837974730336
2007-11-15,4847.935,-0.012570745834787123,4.927288989170602,0,1,2.1499,5.827883875531015e-05,1.0436078751702174,5.827883875531015e-05,2.052906647551126,0.3539643459408293,0.2795866404705492,0.3314087910192692,5096.16855,0,0,-0.0389185509253126,-0.13806152986173237
2007-11-16,4792.515,-0.011431671422987288,4.870961840440301,0,1,2.0724,5.619933097555929e-05,1.0436665252346027,5.619933097555929e-05,2.053022019531274,0.35416440226278273,0.2795866404705492,0.3314087910192692,5066.13795,0,0,-0.0388645387908616,-0.1479149272391853
2007-11-19,4802.786,0.0021431336156485514,4.88140096250109,0,1,3.0408,8.207142332694595e-05,1.0437521804318073,8.207142332694595e-05,2.0531905139705384,0.347243228440006,0.2795866404705492,0.3314087910192692,5043.46145,0,0,-0.03878565703555015,-0.1460887950763593
2007-11-20,4873.515,0.014726660733999086,4.95328769838246,0,1,3.9973,0.00010738864596104847,1.0438642675651828,0.00010738864596104847,2.053411003319734,0.3502623351032047,0.2795866404705492,0.3314087910192692,5021.71795,0,0,-0.03868243352878076,-0.13351353446448844
2007-11-21,4804.232,-0.01421622791763244,4.88287063152065,0,1,4.277,0.00011474804596778299,1.0439840489501415,0.00011474804596778299,2.0536466282199335,0.3509723433071227,0.2795866404705492,0.3314087910192692,4995.6817,0,0,-0.03857212421647371,-0.1458317035460851
2007-11-22,4587.691,-0.04507296899899926,4.6627851549199955,0,1,2.2612,6.126252959148815e-05,1.0440480060538333,6.126252959148815e-05,2.053772439807265,0.3408611139064216,0.2795866404705492,0.3314087910192692,4972.438,0,0,-0.03851322471278351,-0.18433160469208043
2007-11-23,4669.861,0.017910970900176126,4.746300164143541,0,1,2.763,7.467451421216964e-05,1.0441259698314995,7.467451421216964e-05,2.0539258042665103,0.34730371924909204,0.2795866404705492,0.3314087910192692,4951.19255,0,0,-0.03844142615491741,-0.16972219179952686
